area_name,year,month,dis_name,case_num,death_num,ici_rate,mort_rate
云南省,2014,1,HIV,593,94,1.25795611,0.199406196
西    藏,2014,1,HIV,69,0,2.172925,0
陕西省,2014,1,HIV,164,2,0.434467742,0.005298387
甘肃省,2014,1,HIV,106,10,0.409128358,0.038597015
青海省,2014,1,HIV,22,4,0.377142857,0.068571429
宁    夏,2014,1,HIV,37,3,0.559248148,0.045344444
新疆,2014,1,HIV,354,42,1.540107017,0.182724561
建设兵团,2014,1,HIV,31,4,1.13429,0.14636
全    国,2014,2,艾滋病,2775,994,0.20325604,0.072805947
北京市,2014,2,艾滋病,47,6,0.2184,0.027880851
天津市,2014,2,艾滋病,25,18,0.164791667,0.11865
河北省,2014,2,艾滋病,10,6,0.013541667,0.008125
山西省,2014,2,艾滋病,12,11,0.032914286,0.030171429
内蒙古,2014,2,艾滋病,48,4,0.191630769,0.015969231
辽宁省,2014,2,艾滋病,49,7,0.11158,0.01594
吉林省,2014,2,艾滋病,37,15,0.134475862,0.054517241
黑龙江省,2014,2,艾滋病,31,17,0.080858333,0.044341667
上海市,2014,2,艾滋病,28,4,0.115393939,0.016484848
江苏省,2014,2,艾滋病,32,15,0.040208696,0.018847826
浙江省,2014,2,艾滋病,111,26,0.201576,0.047216
安徽省,2014,2,艾滋病,39,10,0.06415102,0.01644898
福建省,2014,2,艾滋病,30,7,0.078846154,0.018397436
江西省,2014,2,艾滋病,60,33,0.132077922,0.072642857
山东省,2014,2,艾滋病,58,1,0.059194118,0.001020588
河南省,2014,2,艾滋病,93,59,0.09858,0.06254
湖北省,2014,2,艾滋病,68,28,0.116891139,0.048131646
湖南省,2014,2,艾滋病,184,73,0.27306383,0.108335106
广东省,2014,2,艾滋病,240,29,0.223750973,0.027036576
广    西,2014,2,艾滋病,413,208,0.86874743,0.437528972
海南省,2014,2,艾滋病,30,3,0.331875,0.0331875
重庆市,2014,2,艾滋病,119,17,0.397826154,0.056832308
四川省,2014,2,艾滋病,281,124,0.345228571,0.152342857
贵州省,2014,2,艾滋病,98,50,0.279390741,0.142546296
云南省,2014,2,艾滋病,336,107,0.712770732,0.226983537
西    藏,2014,2,艾滋病,9,1,0.2835,0.0315
陕西省,2014,2,艾滋病,4,16,0.010594872,0.042379487
甘肃省,2014,2,艾滋病,31,17,0.119522222,0.065544444
青海省,2014,2,艾滋病,43,3,0.7369125,0.0514125
宁    夏,2014,2,艾滋病,28,6,0.42336,0.09072
新疆,2014,2,艾滋病,146,64,0.635217742,0.278451613
建设兵团,2014,2,艾滋病,35,9,1.281,0.3294
全    国,2014,2,HIV,6889,728,0.504623592,0.053326459
北京市,2014,2,HIV,219,4,1.017879032,0.018591398
天津市,2014,2,HIV,43,8,0.283456,0.052736
河北省,2014,2,HIV,165,0,0.223418919,0
山西省,2014,2,HIV,86,9,0.2358,0.024676744
内蒙古,2014,2,HIV,73,7,0.291459259,0.027948148
辽宁省,2014,2,HIV,224,17,0.510157068,0.038717277
吉林省,2014,2,HIV,83,13,0.301566667,0.047233333
黑龙江省,2014,2,HIV,83,2,0.216548361,0.005218033
上海市,2014,2,HIV,111,9,0.457606452,0.037103226
江苏省,2014,2,HIV,191,19,0.23994375,0.02386875
浙江省,2014,2,HIV,294,7,0.533769948,0.012708808
安徽省,2014,2,HIV,83,11,0.136488889,0.018088889
福建省,2014,2,HIV,154,16,0.404694231,0.042046154
江西省,2014,2,HIV,255,10,0.561495146,0.022019417
山东省,2014,2,HIV,167,2,0.170586577,0.002042953
河南省,2014,2,HIV,185,10,0.196017778,0.010595556
湖北省,2014,2,HIV,108,17,0.185690323,0.029229032
湖南省,2014,2,HIV,290,40,0.430488889,0.059377778
广东省,2014,2,HIV,498,28,0.464428106,0.026112424
广    西,2014,2,HIV,420,89,0.883451852,0.187207654
海南省,2014,2,HIV,80,2,0.885485714,0.022137143
重庆市,2014,2,HIV,279,39,0.932643813,0.130369565
四川省,2014,2,HIV,1049,161,1.288659907,0.197782884
贵州省,2014,2,HIV,323,61,0.920760836,0.173889817
云南省,2014,2,HIV,581,76,1.2325,0.161222031
西    藏,2014,2,HIV,12,13,0.3779,0.409391667
陕西省,2014,2,HIV,116,4,0.307306452,0.010596774
甘肃省,2014,2,HIV,145,2,0.559656716,0.007719403
青海省,2014,2,HIV,84,20,1.44,0.342857143
宁    夏,2014,2,HIV,46,4,0.695281481,0.060459259
新疆,2014,2,HIV,378,26,1.644521052,0.113115205
建设兵团,2014,2,HIV,64,2,2.34176,0.07318
全    国,2014,3,艾滋病,2889,1018,0.211606018,0.074563837
北京市,2014,3,艾滋病,85,7,0.394978723,0.03252766
天津市,2014,3,艾滋病,27,2,0.177975,0.013183333
河北省,2014,3,艾滋病,6,10,0.008125,0.013541667
山西省,2014,3,艾滋病,28,8,0.0768,0.021942857
内蒙古,2014,3,艾滋病,5,7,0.019961538,0.027946154
辽宁省,2014,3,艾滋病,48,16,0.109302857,0.036434286
吉林省,2014,3,艾滋病,16,2,0.058151724,0.007268966
黑龙江省,2014,3,艾滋病,42,12,0.10955,0.0313
上海市,2014,3,艾滋病,33,5,0.136,0.020606061
江苏省,2014,3,艾滋病,30,28,0.037695652,0.035182609
浙江省,2014,3,艾滋病,81,12,0.147096,0.021792
安徽省,2014,3,艾滋病,67,16,0.110208163,0.026318367
福建省,2014,3,艾滋病,69,11,0.181346154,0.028910256
江西省,2014,3,艾滋病,60,53,0.132077922,0.116668831
山东省,2014,3,艾滋病,56,11,0.057152941,0.011226471
河南省,2014,3,艾滋病,126,79,0.13356,0.08374
湖北省,2014,3,艾滋病,100,20,0.171898734,0.034379747
湖南省,2014,3,艾滋病,183,70,0.271579787,0.103882979
广东省,2014,3,艾滋病,225,28,0.209766537,0.02610428
广    西,2014,3,艾滋病,396,228,0.83298785,0.479599065
海南省,2014,3,艾滋病,17,5,0.1880625,0.0553125
重庆市,2014,3,艾滋病,137,31,0.458001538,0.103635385
四川省,2014,3,艾滋病,340,106,0.417714286,0.130228571
贵州省,2014,3,艾滋病,125,48,0.356365741,0.136844444
云南省,2014,3,艾滋病,311,102,0.659737195,0.216376829
西    藏,2014,3,艾滋病,25,5,0.7875,0.1575
陕西省,2014,3,艾滋病,62,16,0.164220513,0.042379487
甘肃省,2014,3,艾滋病,8,23,0.030844444,0.088677778
青海省,2014,3,艾滋病,21,13,0.3598875,0.2227875
宁    夏,2014,3,艾滋病,39,3,0.58968,0.04536
新疆,2014,3,艾滋病,117,41,0.509044355,0.178383065
建设兵团,2014,3,艾滋病,4,0,0.1464,0
全    国,2014,3,HIV,6280,785,0.460013958,0.057501745
北京市,2014,3,HIV,226,3,1.050413978,0.013943548
天津市,2014,3,HIV,50,9,0.3296,0.059328
河北省,2014,3,HIV,123,11,0.166548649,0.014894595
山西省,2014,3,HIV,17,3,0.046611628,0.008225581
内蒙古,2014,3,HIV,32,11,0.127762963,0.043918519
辽宁省,2014,3,HIV,189,4,0.430445026,0.009109948
吉林省,2014,3,HIV,65,7,0.236166667,0.025433333
黑龙江省,2014,3,HIV,117,12,0.305254918,0.031308197
上海市,2014,3,HIV,118,15,0.486464516,0.06183871
江苏省,2014,3,HIV,271,3,0.34044375,0.00376875
浙江省,2014,3,HIV,184,5,0.334060104,0.00907772
安徽省,2014,3,HIV,134,12,0.220355556,0.019733333
福建省,2014,3,HIV,110,12,0.289067308,0.031534615
江西省,2014,3,HIV,107,15,0.235607767,0.033029126
山东省,2014,3,HIV,148,26,0.151178523,0.026558389
河南省,2014,3,HIV,216,22,0.228864,0.023310222
湖北省,2014,3,HIV,141,0,0.242429032,0
湖南省,2014,3,HIV,240,50,0.356266667,0.074222222
广东省,2014,3,HIV,505,27,0.470956212,0.025179837
广    西,2014,3,HIV,371,92,0.780382469,0.193518025
海南省,2014,3,HIV,38,3,0.420605714,0.033205714
重庆市,2014,3,HIV,322,34,1.076384615,0.113655518
四川省,2014,3,HIV,1069,161,1.313229209,0.197782884
贵州省,2014,3,HIV,401,50,1.143111749,0.142532637
云南省,2014,3,HIV,550,104,1.166738382,0.220619621
西    藏,2014,3,HIV,59,13,1.858008333,0.409391667
陕西省,2014,3,HIV,88,12,0.233129032,0.031790323
甘肃省,2014,3,HIV,6,5,0.023158209,0.019298507
青海省,2014,3,HIV,60,7,1.028571429,0.12
宁    夏,2014,3,HIV,6,12,0.090688889,0.181377778
新疆,2014,3,HIV,301,39,1.309526023,0.169672807
建设兵团,2014,3,HIV,16,6,0.58544,0.21954
全    国,2014,4,艾滋病,2799,1045,0.20501393,0.076541464
北京市,2014,4,艾滋病,23,15,0.106876596,0.069702128
天津市,2014,4,艾滋病,31,2,0.204341667,0.013183333
河北省,2014,4,艾滋病,29,24,0.039270833,0.0325
山西省,2014,4,艾滋病,30,3,0.082285714,0.008228571
内蒙古,2014,4,艾滋病,11,8,0.043915385,0.031938462
辽宁省,2014,4,艾滋病,19,10,0.043265714,0.022771429
吉林省,2014,4,艾滋病,37,4,0.134475862,0.014537931
黑龙江省,2014,4,艾滋病,111,4,0.289525,0.010433333
上海市,2014,4,艾滋病,78,23,0.321454545,0.094787879
江苏省,2014,4,艾滋病,32,24,0.040208696,0.030156522
浙江省,2014,4,艾滋病,127,11,0.230632,0.019976
安徽省,2014,4,艾滋病,49,1,0.0806,0.001644898
福建省,2014,4,艾滋病,32,10,0.084102564,0.026282051
江西省,2014,4,艾滋病,16,37,0.035220779,0.081448052
山东省,2014,4,艾滋病,12,20,0.012247059,0.020411765
河南省,2014,4,艾滋病,103,64,0.10918,0.06784
湖北省,2014,4,艾滋病,76,9,0.130643038,0.015470886
湖南省,2014,4,艾滋病,178,57,0.264159574,0.084590426
广东省,2014,4,艾滋病,285,46,0.26570428,0.042885603
广    西,2014,4,艾滋病,434,234,0.912921028,0.492220093
海南省,2014,4,艾滋病,18,13,0.199125,0.1438125
重庆市,2014,4,艾滋病,130,36,0.4346,0.120350769
四川省,2014,4,艾滋病,280,105,0.344,0.129
贵州省,2014,4,艾滋病,96,46,0.273688889,0.131142593
云南省,2014,4,艾滋病,341,100,0.723377439,0.212134146
西    藏,2014,4,艾滋病,16,10,0.504,0.315
陕西省,2014,4,艾滋病,35,15,0.092705128,0.039730769
甘肃省,2014,4,艾滋病,40,24,0.154222222,0.092533333
青海省,2014,4,艾滋病,4,5,0.06855,0.0856875
宁    夏,2014,4,艾滋病,7,20,0.10584,0.3024
新疆,2014,4,艾滋病,115,49,0.500342742,0.213189516
建设兵团,2014,4,艾滋病,4,16,0.1464,0.5856
全    国,2014,4,HIV,6430,785,0.471001553,0.057501745
北京市,2014,4,HIV,205,10,0.95280914,0.046478495
天津市,2014,4,HIV,0,7,0,0.046144
河北省,2014,4,HIV,154,7,0.208524324,0.009478378
山西省,2014,4,HIV,107,8,0.29337907,0.021934884
内蒙古,2014,4,HIV,121,11,0.483103704,0.043918519
辽宁省,2014,4,HIV,153,2,0.348455497,0.004554974
吉林省,2014,4,HIV,70,5,0.254333333,0.018166667
黑龙江省,2014,4,HIV,136,13,0.354826229,0.033917213
上海市,2014,4,HIV,105,9,0.432870968,0.037103226
江苏省,2014,4,HIV,183,15,0.22989375,0.01884375
浙江省,2014,4,HIV,155,0,0.281409326,0
安徽省,2014,4,HIV,30,0,0.049333333,0
福建省,2014,4,HIV,14,5,0.036790385,0.013139423
江西省,2014,4,HIV,87,12,0.191568932,0.026423301
山东省,2014,4,HIV,130,2,0.132791946,0.002042953
河南省,2014,4,HIV,192,20,0.203434667,0.021191111
湖北省,2014,4,HIV,141,12,0.242429032,0.020632258
湖南省,2014,4,HIV,290,62,0.430488889,0.092035556
广东省,2014,4,HIV,507,36,0.472821385,0.033573116
广    西,2014,4,HIV,423,90,0.889762222,0.189311111
海南省,2014,4,HIV,80,9,0.885485714,0.099617143
重庆市,2014,4,HIV,323,39,1.079727425,0.130369565
四川省,2014,4,HIV,1061,167,1.303401488,0.205153674
贵州省,2014,4,HIV,421,73,1.200124804,0.20809765
云南省,2014,4,HIV,663,93,1.406450086,0.197284854
西    藏,2014,4,HIV,2,0,0.062983333,0
陕西省,2014,4,HIV,147,11,0.389431452,0.029141129
甘肃省,2014,4,HIV,3,7,0.011579104,0.02701791
青海省,2014,4,HIV,107,11,1.834285714,0.188571429
宁    夏,2014,4,HIV,43,12,0.649937037,0.181377778
新疆,2014,4,HIV,319,35,1.387836549,0.152270468
建设兵团,2014,4,HIV,58,2,2.12222,0.07318
全    国,2014,5,艾滋病,3045,1049,0.223032303,0.076834445
北京市,2014,5,艾滋病,26,13,0.120817021,0.060408511
天津市,2014,5,艾滋病,1,12,0.006591667,0.0791
河北省,2014,5,艾滋病,51,10,0.0690625,0.013541667
山西省,2014,5,艾滋病,19,20,0.052114286,0.054857143
内蒙古,2014,5,艾滋病,32,19,0.127753846,0.075853846
辽宁省,2014,5,艾滋病,38,17,0.086531429,0.038711429
吉林省,2014,5,艾滋病,16,21,0.058151724,0.076324138
黑龙江省,2014,5,艾滋病,32,5,0.083466667,0.013041667
上海市,2014,5,艾滋病,43,2,0.177212121,0.008242424
江苏省,2014,5,艾滋病,56,30,0.070365217,0.037695652
浙江省,2014,5,艾滋病,114,20,0.207024,0.03632
安徽省,2014,5,艾滋病,61,19,0.100338776,0.031253061
福建省,2014,5,艾滋病,39,1,0.1025,0.002628205
江西省,2014,5,艾滋病,110,21,0.242142857,0.046227273
山东省,2014,5,艾滋病,37,11,0.037761765,0.011226471
河南省,2014,5,艾滋病,151,78,0.16006,0.08268
湖北省,2014,5,艾滋病,71,35,0.122048101,0.060164557
湖南省,2014,5,艾滋病,199,75,0.295324468,0.111303191
广东省,2014,5,艾滋病,259,31,0.241464591,0.028901167
广    西,2014,5,艾滋病,455,218,0.957094626,0.458564019
海南省,2014,5,艾滋病,26,7,0.287625,0.0774375
重庆市,2014,5,艾滋病,120,21,0.401169231,0.070204615
四川省,2014,5,艾滋病,320,114,0.393142857,0.140057143
贵州省,2014,5,艾滋病,125,68,0.356365741,0.193862963
云南省,2014,5,艾滋病,316,104,0.670343902,0.220619512
西    藏,2014,5,艾滋病,0,8,0,0.252
陕西省,2014,5,艾滋病,79,3,0.209248718,0.007946154
甘肃省,2014,5,艾滋病,18,5,0.0694,0.019277778
青海省,2014,5,艾滋病,32,1,0.5484,0.0171375
宁    夏,2014,5,艾滋病,22,8,0.33264,0.12096
新疆,2014,5,艾滋病,129,38,0.561254032,0.165330645
建设兵团,2014,5,艾滋病,48,14,1.7568,0.5124
全    国,2014,5,HIV,6741,791,0.493782499,0.057941249
北京市,2014,5,HIV,172,19,0.799430107,0.08830914
天津市,2014,5,HIV,20,6,0.13184,0.039552
河北省,2014,5,HIV,67,6,0.090721622,0.008124324
山西省,2014,5,HIV,70,12,0.191930233,0.032902326
内蒙古,2014,5,HIV,94,3,0.375303704,0.011977778
辽宁省,2014,5,HIV,154,7,0.350732984,0.015942408
吉林省,2014,5,HIV,88,9,0.319733333,0.0327
黑龙江省,2014,5,HIV,207,8,0.540066393,0.020872131
上海市,2014,5,HIV,84,8,0.346296774,0.032980645
江苏省,2014,5,HIV,267,8,0.33541875,0.01005
浙江省,2014,5,HIV,198,23,0.35947772,0.041757513
安徽省,2014,5,HIV,89,10,0.146355556,0.016444444
福建省,2014,5,HIV,85,2,0.223370192,0.005255769
江西省,2014,5,HIV,100,9,0.220194175,0.019817476
山东省,2014,5,HIV,94,14,0.096018792,0.014300671
河南省,2014,5,HIV,268,18,0.283960889,0.019072
湖北省,2014,5,HIV,166,7,0.285412903,0.012035484
湖南省,2014,5,HIV,335,45,0.497288889,0.0668
广东省,2014,5,HIV,500,24,0.466293279,0.022382077
广    西,2014,5,HIV,452,103,0.950762469,0.216656049
海南省,2014,5,HIV,66,3,0.730525714,0.033205714
重庆市,2014,5,HIV,306,52,1.022899666,0.173826087
四川省,2014,5,HIV,1120,162,1.37588093,0.199011349
贵州省,2014,5,HIV,426,55,1.214378068,0.156785901
云南省,2014,5,HIV,634,95,1.344931153,0.201527539
西    藏,2014,5,HIV,13,5,0.409391667,0.157458333
陕西省,2014,5,HIV,53,11,0.140407258,0.029141129
甘肃省,2014,5,HIV,93,8,0.358952239,0.030877612
青海省,2014,5,HIV,69,14,1.182857143,0.24
宁    夏,2014,5,HIV,20,9,0.302296296,0.136033333
新疆,2014,5,HIV,417,22,1.814193859,0.095712865
建设兵团,2014,5,HIV,14,14,0.51226,0.51226
全    国,2014,6,艾滋病,2902,1000,0.212558208,0.07324542
北京市,2014,6,艾滋病,30,10,0.139404255,0.046468085
天津市,2014,6,艾滋病,11,15,0.072508333,0.098875
河北省,2014,6,艾滋病,10,8,0.013541667,0.010833333
山西省,2014,6,艾滋病,0,3,0,0.008228571
内蒙古,2014,6,艾滋病,31,0,0.123761538,0
辽宁省,2014,6,艾滋病,65,10,0.148014286,0.022771429
吉林省,2014,6,艾滋病,46,0,0.167186207,0
黑龙江省,2014,6,艾滋病,43,0,0.112158333,0
上海市,2014,6,艾滋病,36,7,0.148363636,0.028848485
江苏省,2014,6,艾滋病,81,9,0.101778261,0.011308696
浙江省,2014,6,艾滋病,123,28,0.223368,0.050848
安徽省,2014,6,艾滋病,45,10,0.074020408,0.01644898
福建省,2014,6,艾滋病,32,9,0.084102564,0.023653846
江西省,2014,6,艾滋病,45,37,0.099058442,0.081448052
山东省,2014,6,艾滋病,32,15,0.032658824,0.015308824
河南省,2014,6,艾滋病,96,76,0.10176,0.08056
湖北省,2014,6,艾滋病,73,37,0.125486076,0.063602532
湖南省,2014,6,艾滋病,146,61,0.216670213,0.090526596
广东省,2014,6,艾滋病,310,32,0.289011673,0.029833463
广    西,2014,6,艾滋病,447,227,0.940266589,0.477495561
海南省,2014,6,艾滋病,30,2,0.331875,0.022125
重庆市,2014,6,艾滋病,113,28,0.377767692,0.093606154
四川省,2014,6,艾滋病,337,120,0.414028571,0.147428571
贵州省,2014,6,艾滋病,111,20,0.316452778,0.057018519
云南省,2014,6,艾滋病,286,107,0.606703659,0.226983537
西    藏,2014,6,艾滋病,7,8,0.2205,0.252
陕西省,2014,6,艾滋病,82,24,0.217194872,0.063569231
甘肃省,2014,6,艾滋病,39,12,0.150366667,0.046266667
青海省,2014,6,艾滋病,21,2,0.3598875,0.034275
宁    夏,2014,6,艾滋病,7,9,0.10584,0.13608
新疆,2014,6,艾滋病,149,61,0.648270161,0.265399194
建设兵团,2014,6,艾滋病,18,13,0.6588,0.4758
全    国,2014,6,HIV,6527,784,0.478106864,0.057428494
北京市,2014,6,HIV,151,3,0.701825269,0.013943548
天津市,2014,6,HIV,74,11,0.487808,0.072512
河北省,2014,6,HIV,172,1,0.232897297,0.001354054
山西省,2014,6,HIV,57,5,0.156286047,0.013709302
内蒙古,2014,6,HIV,43,3,0.171681481,0.011977778
辽宁省,2014,6,HIV,146,10,0.332513089,0.022774869
吉林省,2014,6,HIV,94,2,0.341533333,0.007266667
黑龙江省,2014,6,HIV,77,2,0.200894262,0.005218033
上海市,2014,6,HIV,64,3,0.263845161,0.012367742
江苏省,2014,6,HIV,237,9,0.29773125,0.01130625
浙江省,2014,6,HIV,205,18,0.372186528,0.032679793
安徽省,2014,6,HIV,166,2,0.272977778,0.003288889
福建省,2014,6,HIV,119,11,0.312718269,0.028906731
江西省,2014,6,HIV,162,5,0.356714563,0.011009709
山东省,2014,6,HIV,185,39,0.188973154,0.039837584
河南省,2014,6,HIV,275,23,0.291377778,0.024369778
湖北省,2014,6,HIV,155,4,0.2665,0.006877419
湖南省,2014,6,HIV,197,58,0.292435556,0.086097778
广东省,2014,6,HIV,486,41,0.453237067,0.038236049
广    西,2014,6,HIV,432,83,0.908693333,0.174586914
海南省,2014,6,HIV,62,5,0.686251429,0.055342857
重庆市,2014,6,HIV,311,41,1.039613712,0.137055184
四川省,2014,6,HIV,1027,160,1.261633674,0.196554419
贵州省,2014,6,HIV,371,61,1.057592167,0.173889817
云南省,2014,6,HIV,622,88,1.319475043,0.186678141
西    藏,2014,6,HIV,11,4,0.346408333,0.125966667
陕西省,2014,6,HIV,62,4,0.16425,0.010596774
甘肃省,2014,6,HIV,56,10,0.216143284,0.038597015
青海省,2014,6,HIV,69,22,1.182857143,0.377142857
宁    夏,2014,6,HIV,66,6,0.997577778,0.090688889
新疆,2014,6,HIV,345,33,1.500951754,0.143569298
建设兵团,2014,6,HIV,28,17,1.02452,0.62203
全    国,2014,7,艾滋病,2831,1087,0.207357784,0.079617771
北京市,2014,7,艾滋病,52,3,0.241634043,0.013940426
天津市,2014,7,艾滋病,22,7,0.145016667,0.046141667
河北省,2014,7,艾滋病,21,14,0.0284375,0.018958333
山西省,2014,7,艾滋病,12,16,0.032914286,0.043885714
内蒙古,2014,7,艾滋病,3,4,0.011976923,0.015969231
辽宁省,2014,7,艾滋病,9,8,0.020494286,0.018217143
吉林省,2014,7,艾滋病,39,6,0.141744828,0.021806897
黑龙江省,2014,7,艾滋病,25,8,0.065208333,0.020866667
上海市,2014,7,艾滋病,16,19,0.065939394,0.07830303
江苏省,2014,7,艾滋病,48,17,0.060313043,0.02136087
浙江省,2014,7,艾滋病,118,22,0.214288,0.039952
安徽省,2014,7,艾滋病,52,22,0.085534694,0.036187755
福建省,2014,7,艾滋病,35,3,0.091987179,0.007884615
江西省,2014,7,艾滋病,109,31,0.239941558,0.06824026
山东省,2014,7,艾滋病,64,11,0.065317647,0.011226471
河南省,2014,7,艾滋病,145,79,0.1537,0.08374
湖北省,2014,7,艾滋病,87,19,0.149551899,0.032660759
湖南省,2014,7,艾滋病,199,87,0.295324468,0.129111702
广东省,2014,7,艾滋病,244,39,0.227480156,0.036359533
广    西,2014,7,艾滋病,416,202,0.875057944,0.424907944
海南省,2014,7,艾滋病,19,11,0.2101875,0.1216875
重庆市,2014,7,艾滋病,99,59,0.330964615,0.197241538
四川省,2014,7,艾滋病,320,108,0.393142857,0.132685714
贵州省,2014,7,艾滋病,84,56,0.239477778,0.159651852
云南省,2014,7,艾滋病,356,118,0.755197561,0.250318293
西    藏,2014,7,艾滋病,1,24,0.0315,0.756
陕西省,2014,7,艾滋病,11,10,0.029135897,0.026487179
甘肃省,2014,7,艾滋病,42,12,0.161933333,0.046266667
青海省,2014,7,艾滋病,25,8,0.4284375,0.1371
宁    夏,2014,7,艾滋病,18,13,0.27216,0.19656
新疆,2014,7,艾滋病,115,50,0.500342742,0.217540323
建设兵团,2014,7,艾滋病,25,1,0.915,0.0366
全    国,2014,7,HIV,6670,713,0.488581704,0.052227699
北京市,2014,7,HIV,285,3,1.324637097,0.013943548
天津市,2014,7,HIV,48,5,0.316416,0.03296
河北省,2014,7,HIV,85,3,0.115094595,0.004062162
山西省,2014,7,HIV,0,6,0,0.016451163
内蒙古,2014,7,HIV,25,6,0.099814815,0.023955556
辽宁省,2014,7,HIV,198,3,0.450942408,0.006832461
吉林省,2014,7,HIV,157,8,0.570433333,0.029066667
黑龙江省,2014,7,HIV,86,8,0.22437541,0.020872131
上海市,2014,7,HIV,82,1,0.338051613,0.004122581
江苏省,2014,7,HIV,259,12,0.32536875,0.015075
浙江省,2014,7,HIV,253,7,0.459332642,0.012708808
安徽省,2014,7,HIV,142,6,0.233511111,0.009866667
福建省,2014,7,HIV,151,9,0.396810577,0.023650962
江西省,2014,7,HIV,116,8,0.255425243,0.017615534
山东省,2014,7,HIV,142,18,0.145049664,0.018386577
河南省,2014,7,HIV,249,18,0.263829333,0.019072
湖北省,2014,7,HIV,162,2,0.278535484,0.00343871
湖南省,2014,7,HIV,225,42,0.334,0.062346667
广东省,2014,7,HIV,506,27,0.471888799,0.025179837
广    西,2014,7,HIV,377,92,0.79300321,0.193518025
海南省,2014,7,HIV,101,7,1.117925714,0.07748
重庆市,2014,7,HIV,360,43,1.203411371,0.143740803
